,Quarterly,eps_value,ticker
39,2012-12-31,$0.16,INCY
40,2012-09-30,$-0.17,INCY
41,2012-06-30,$0.03,INCY
42,2012-03-31,$-0.36,INCY
43,2011-12-31,$-0.45,INCY
44,2011-09-30,$-0.42,INCY
45,2011-06-30,$-0.41,INCY
46,2011-03-31,$-0.21,INCY
47,2010-12-31,$0.28,INCY
48,2010-09-30,$-0.26,INCY
49,2010-06-30,$0.02,INCY
50,2010-03-31,$-0.30,INCY
51,2009-12-31,$-0.80,INCY
52,2009-09-30,$-0.44,INCY
53,2009-06-30,$-0.41,INCY
54,2009-03-31,$-0.41,INCY
0,2022-09-30,$0.25,INTC
1,2022-06-30,$-0.11,INTC
2,2022-03-31,$1.98,INTC
3,2021-12-31,$1.13,INTC
4,2021-09-30,$1.67,INTC
5,2021-06-30,$1.24,INTC
6,2021-03-31,$0.82,INTC
7,2020-12-31,$1.42,INTC
8,2020-09-30,$1.02,INTC
9,2020-06-30,$1.19,INTC
10,2020-03-31,$1.31,INTC
11,2019-12-31,$1.57,INTC
12,2019-09-30,$1.35,INTC
13,2019-06-30,$0.92,INTC
14,2019-03-31,$0.87,INTC
15,2018-12-31,$1.12,INTC
16,2018-09-30,$1.38,INTC
17,2018-06-30,$1.05,INTC
18,2018-03-31,$0.93,INTC
19,2017-12-31,$-0.14,INTC
20,2017-09-30,$0.94,INTC
21,2017-06-30,$0.58,INTC
22,2017-03-31,$0.61,INTC
23,2016-12-31,$0.74,INTC
24,2016-09-30,$0.69,INTC
25,2016-06-30,$0.27,INTC
26,2016-03-31,$0.42,INTC
27,2015-12-31,$0.73,INTC
28,2015-09-30,$0.64,INTC
29,2015-06-30,$0.55,INTC
30,2015-03-31,$0.41,INTC
31,2014-12-31,$0.72,INTC
32,2014-09-30,$0.66,INTC
33,2014-06-30,$0.55,INTC
34,2014-03-31,$0.38,INTC
35,2013-12-31,$0.52,INTC
36,2013-09-30,$0.58,INTC
37,2013-06-30,$0.39,INTC
38,2013-03-31,$0.40,INTC
39,2012-12-31,$0.48,INTC
40,2012-09-30,$0.58,INTC
41,2012-06-30,$0.54,INTC
42,2012-03-31,$0.53,INTC
43,2011-12-31,$0.64,INTC
44,2011-09-30,$0.65,INTC
45,2011-06-30,$0.54,INTC
46,2011-03-31,$0.56,INTC
47,2010-12-31,$0.55,INTC
48,2010-09-30,$0.52,INTC
49,2010-06-30,$0.51,INTC
50,2010-03-31,$0.43,INTC
51,2009-12-31,$0.40,INTC
52,2009-09-30,$0.33,INTC
53,2009-06-30,$-0.07,INTC
54,2009-03-31,$0.11,INTC
0,2022-09-30,$1.82,ICE
1,2022-06-30,$0.99,ICE
2,2022-03-31,$1.16,ICE
3,2021-12-31,$-0.66,ICE
4,2021-09-30,$4.48,ICE
5,2021-06-30,$2.22,ICE
6,2021-03-31,$1.14,ICE
7,2020-12-31,$0.94,ICE
8,2020-09-30,$0.71,ICE
9,2020-06-30,$0.95,ICE
10,2020-03-31,$1.17,ICE
11,2019-12-31,$0.79,ICE
12,2019-09-30,$0.94,ICE
13,2019-06-30,$0.84,ICE
14,2019-03-31,$0.85,ICE
15,2018-12-31,$1.07,ICE
16,2018-09-30,$0.79,ICE
17,2018-06-30,$0.78,ICE
18,2018-03-31,$0.79,ICE
19,2017-12-31,$2.07,ICE
20,2017-09-30,$0.63,ICE
21,2017-06-30,$0.71,ICE
22,2017-03-31,$0.84,ICE
23,2016-12-31,$0.60,ICE
24,2016-09-30,$0.57,ICE
25,2016-06-30,$0.60,ICE
26,2016-03-31,$0.62,ICE
27,2015-12-31,$0.66,ICE
28,2015-09-30,$0.55,ICE
29,2015-06-30,$0.51,ICE
30,2015-03-31,$0.56,ICE
31,2014-12-31,$0.51,ICE
32,2014-09-30,$0.36,ICE
33,2014-06-30,$0.39,ICE
34,2014-03-31,$0.45,ICE
35,2013-12-31,$-0.53,ICE
36,2013-09-30,$0.38,ICE
37,2013-06-30,$0.42,ICE
38,2013-03-31,$0.37,ICE
39,2012-12-31,$0.35,ICE
40,2012-09-30,$0.36,ICE
41,2012-06-30,$0.39,ICE
42,2012-03-31,$0.40,ICE
43,2011-12-31,$0.34,ICE
44,2011-09-30,$0.36,ICE
45,2011-06-30,$0.33,ICE
46,2011-03-31,$0.35,ICE
47,2010-12-31,$0.27,ICE
48,2010-09-30,$0.26,ICE
49,2010-06-30,$0.27,ICE
50,2010-03-31,$0.27,ICE
51,2009-12-31,$0.23,ICE
52,2009-09-30,$0.24,ICE
53,2009-06-30,$0.19,ICE
54,2009-03-31,$0.20,ICE
0,2022-09-30,$2.64,IP
1,2022-06-30,$1.38,IP
2,2022-03-31,$0.95,IP
3,2021-12-31,$0.30,IP
4,2021-09-30,$2.20,IP
5,2021-06-30,$1.09,IP
6,2021-03-31,$0.88,IP
7,2020-12-31,$0.39,IP
8,2020-09-30,$0.52,IP
9,2020-06-30,$0.67,IP
10,2020-03-31,$-0.36,IP
11,2019-12-31,$0.42,IP
12,2019-09-30,$0.87,IP
13,2019-06-30,$0.73,IP
14,2019-03-31,$1.05,IP
15,2018-12-31,$0.77,IP
16,2018-09-30,$1.37,IP
17,2018-06-30,$0.97,IP
18,2018-03-31,$1.74,IP
19,2017-12-31,$3.49,IP
20,2017-09-30,$0.95,IP
21,2017-06-30,$0.19,IP
22,2017-03-31,$0.50,IP
23,2016-12-31,$0.52,IP
24,2016-09-30,$0.75,IP
25,2016-06-30,$0.10,IP
26,2016-03-31,$0.81,IP
27,2015-12-31,$0.42,IP
28,2015-09-30,$0.53,IP
29,2015-06-30,$0.54,IP
30,2015-03-31,$0.74,IP
31,2014-12-31,$0.30,IP
32,2014-09-30,$0.83,IP
33,2014-06-30,$0.37,IP
34,2014-03-31,$-0.21,IP
35,2013-12-31,$0.98,IP
36,2013-09-30,$0.85,IP
37,2013-06-30,$0.57,IP
38,2013-03-31,$0.71,IP
39,2012-12-31,$0.53,IP
40,2012-09-30,$0.54,IP
41,2012-06-30,$0.31,IP
42,2012-03-31,$0.43,IP
43,2011-12-31,$0.63,IP
44,2011-09-30,$1.08,IP
45,2011-06-30,$0.51,IP
46,2011-03-31,$0.81,IP
47,2010-12-31,$0.85,IP
48,2010-09-30,$0.91,IP
49,2010-06-30,$0.21,IP
50,2010-03-31,$-0.38,IP
51,2009-12-31,$-0.25,IP
52,2009-09-30,$0.87,IP
53,2009-06-30,$0.32,IP
54,2009-03-31,$0.61,IP
0,2022-09-30,$0.64,IPG
1,2022-06-30,$0.58,IPG
2,2022-03-31,$0.40,IPG
3,2021-12-31,$0.90,IPG
4,2021-09-30,$0.60,IPG
5,2021-06-30,$0.66,IPG
6,2021-03-31,$0.23,IPG
7,2020-12-31,$0.29,IPG
8,2020-09-30,$0.71,IPG
9,2020-06-30,$-0.12,IPG
10,2020-03-31,$0.01,IPG
11,2019-12-31,$0.85,IPG
12,2019-09-30,$0.42,IPG
13,2019-06-30,$0.43,IPG
14,2019-03-31,$-0.02,IPG
15,2018-12-31,$0.85,IPG
16,2018-09-30,$0.41,IPG
17,2018-06-30,$0.37,IPG
18,2018-03-31,$-0.04,IPG
19,2017-12-31,$0.64,IPG
20,2017-09-30,$0.43,IPG
21,2017-06-30,$0.27,IPG
22,2017-03-31,$0.06,IPG
23,2016-12-31,$0.77,IPG
24,2016-09-30,$0.32,IPG
25,2016-06-30,$0.38,IPG
26,2016-03-31,$0.01,IPG
27,2015-12-31,$0.62,IPG
28,2015-09-30,$0.18,IPG
29,2015-06-30,$0.29,IPG
30,2015-03-31,$0.00,IPG
31,2014-12-31,$0.73,IPG
32,2014-09-30,$0.21,IPG
33,2014-06-30,$0.23,IPG
34,2014-03-31,$-0.05,IPG
35,2013-12-31,$0.46,IPG
36,2013-09-30,$0.11,IPG
37,2013-06-30,$0.18,IPG
38,2013-03-31,$-0.14,IPG
39,2012-12-31,$0.67,IPG
40,2012-09-30,$0.15,IPG
41,2012-06-30,$0.22,IPG
42,2012-03-31,$-0.10,IPG
43,2011-12-31,$0.50,IPG
44,2011-09-30,$0.40,IPG
45,2011-06-30,$0.19,IPG
46,2011-03-31,$-0.10,IPG
47,2010-12-31,$0.39,IPG
48,2010-09-30,$0.08,IPG
49,2010-06-30,$0.15,IPG
50,2010-03-31,$-0.15,IPG
51,2009-12-31,$0.28,IPG
52,2009-09-30,$0.03,IPG
53,2009-06-30,$0.04,IPG
54,2009-03-31,$-0.16,IPG
0,2022-09-30,$-8.60,IFF
1,2022-06-30,$0.43,IFF
2,2022-03-31,$0.96,IFF
3,2021-12-31,$0.44,IFF
4,2021-09-30,$0.76,IFF
5,2021-06-30,$0.11,IFF
6,2021-03-31,$-0.21,IFF
7,2020-12-31,$0.57,IFF
8,2020-09-30,$0.75,IFF
9,2020-06-30,$0.74,IFF
10,2020-03-31,$1.15,IFF
11,2019-12-31,$0.71,IFF
12,2019-09-30,$1.13,IFF
13,2019-06-30,$1.20,IFF
14,2019-03-31,$0.96,IFF
15,2018-12-31,$-0.26,IFF
16,2018-09-30,$1.17,IFF
17,2018-06-30,$1.25,IFF
18,2018-03-31,$1.63,IFF
19,2017-12-31,$-0.50,IFF
20,2017-09-30,$1.39,IFF
21,2017-06-30,$1.38,IFF
22,2017-03-31,$1.45,IFF
23,2016-12-31,$1.00,IFF
24,2016-09-30,$1.12,IFF
25,2016-06-30,$1.46,IFF
26,2016-03-31,$1.47,IFF
27,2015-12-31,$0.99,IFF
28,2015-09-30,$1.31,IFF
29,2015-06-30,$1.29,IFF
30,2015-03-31,$1.57,IFF
31,2014-12-31,$1.10,IFF
32,2014-09-30,$1.31,IFF
33,2014-06-30,$1.35,IFF
34,2014-03-31,$1.30,IFF
35,2013-12-31,$0.75,IFF
36,2013-09-30,$1.20,IFF
37,2013-06-30,$1.24,IFF
38,2013-03-31,$1.10,IFF
39,2012-12-31,$0.82,IFF
40,2012-09-30,$0.20,IFF
41,2012-06-30,$1.08,IFF
42,2012-03-31,$0.99,IFF
43,2011-12-31,$0.30,IFF
44,2011-09-30,$1.00,IFF
45,2011-06-30,$0.93,IFF
46,2011-03-31,$1.03,IFF
47,2010-12-31,$0.68,IFF
48,2010-09-30,$0.95,IFF
49,2010-06-30,$0.83,IFF
50,2010-03-31,$0.80,IFF
51,2009-12-31,$0.60,IFF
52,2009-09-30,$0.66,IFF
53,2009-06-30,$0.60,IFF
54,2009-03-31,$0.60,IFF
0,2022-10-31,$0.14,INTU
1,2022-07-31,$-0.17,INTU
2,2022-04-30,$6.28,INTU
3,2022-01-31,$0.35,INTU
4,2021-10-31,$0.82,INTU
5,2021-07-31,$1.44,INTU
6,2021-04-30,$5.30,INTU
7,2021-01-31,$0.07,INTU
8,2020-10-31,$0.75,INTU
9,2020-07-31,$1.68,INTU
10,2020-04-30,$4.11,INTU
11,2020-01-31,$0.91,INTU
12,2019-10-31,$0.22,INTU
13,2019-07-31,$-0.18,INTU
14,2019-04-30,$5.22,INTU
15,2019-01-31,$0.72,INTU
16,2018-10-31,$0.13,INTU
17,2018-07-31,$-0.13,INTU
18,2018-04-30,$4.53,INTU
19,2018-01-31,$0.70,INTU
20,2017-10-31,$-0.01,INTU
21,2017-07-31,$0.15,INTU
22,2017-04-30,$3.70,INTU
23,2017-01-31,$0.05,INTU
24,2016-10-31,$-0.12,INTU
25,2016-07-31,$-0.23,INTU
26,2016-04-30,$3.94,INTU
27,2016-01-31,$0.09,INTU
28,2015-10-31,$-0.11,INTU
29,2015-07-31,$0.02,INTU
30,2015-04-30,$1.78,INTU
31,2015-01-31,$-0.23,INTU
32,2014-10-31,$-0.29,INTU
33,2014-07-31,$-0.10,INTU
34,2014-04-30,$3.39,INTU
35,2014-01-31,$-0.13,INTU
36,2013-10-31,$-0.04,INTU
37,2013-07-31,$-0.05,INTU
38,2013-04-30,$2.71,INTU
39,2013-01-31,$0.23,INTU
40,2012-10-31,$-0.06,INTU
41,2012-07-31,$0.00,INTU
42,2012-04-30,$2.42,INTU
43,2012-01-31,$0.39,INTU
44,2011-10-31,$-0.21,INTU
45,2011-07-31,$-0.19,INTU
46,2011-04-30,$2.20,INTU
47,2011-01-31,$0.23,INTU
48,2010-10-31,$-0.22,INTU
49,2010-07-31,$-0.15,INTU
50,2010-04-30,$1.78,INTU
51,2010-01-31,$0.35,INTU
52,2009-10-31,$-0.21,INTU
53,2009-07-31,$-0.22,INTU
54,2009-04-30,$1.47,INTU
55,2009-01-31,$0.26,INTU
0,2022-09-30,$0.90,ISRG
1,2022-06-30,$0.85,ISRG
2,2022-03-31,$1.00,ISRG
3,2021-12-31,$1.03,ISRG
4,2021-09-30,$1.04,ISRG
5,2021-06-30,$1.42,ISRG
6,2021-03-31,$1.17,ISRG
7,2020-12-31,$1.01,ISRG
8,2020-09-30,$0.87,ISRG
9,2020-06-30,$0.19,ISRG
10,2020-03-31,$0.87,ISRG
11,2019-12-31,$1.00,ISRG
12,2019-09-30,$1.11,ISRG
13,2019-06-30,$0.89,ISRG
14,2019-03-31,$0.85,ISRG
15,2018-12-31,$0.82,ISRG
16,2018-09-30,$0.82,ISRG
17,2018-06-30,$0.72,ISRG
18,2018-03-31,$0.81,ISRG
19,2017-12-31,$-0.10,ISRG
20,2017-09-30,$0.85,ISRG
21,2017-06-30,$0.65,ISRG
22,2017-03-31,$0.52,ISRG
23,2016-12-31,$0.58,ISRG
24,2016-09-30,$0.59,ISRG
25,2016-06-30,$0.52,ISRG
26,2016-03-31,$0.39,ISRG
27,2015-12-31,$0.56,ISRG
28,2015-09-30,$0.49,ISRG
29,2015-06-30,$0.40,ISRG
30,2015-03-31,$0.29,ISRG
31,2014-12-31,$0.43,ISRG
32,2014-09-30,$0.37,ISRG
33,2014-06-30,$0.31,ISRG
34,2014-03-31,$0.13,ISRG
35,2013-12-31,$0.48,ISRG
36,2013-09-30,$0.44,ISRG
37,2013-06-30,$0.43,ISRG
38,2013-03-31,$0.51,ISRG
39,2012-12-31,$0.47,ISRG
40,2012-09-30,$0.50,ISRG
41,2012-06-30,$0.42,ISRG
42,2012-03-31,$0.39,ISRG
43,2011-12-31,$0.42,ISRG
44,2011-09-30,$0.34,ISRG
45,2011-06-30,$0.32,ISRG
46,2011-03-31,$0.29,ISRG
47,2010-12-31,$0.34,ISRG
48,2010-09-30,$0.24,ISRG
49,2010-06-30,$0.24,ISRG
50,2010-03-31,$0.24,ISRG
51,2009-12-31,$0.22,ISRG
52,2009-09-30,$0.18,ISRG
53,2009-06-30,$0.18,ISRG
54,2009-03-31,$0.08,ISRG
0,2022-09-30,$0.39,IVZ
1,2022-06-30,$0.26,IVZ
2,2022-03-31,$0.43,IVZ
3,2021-12-31,$0.91,IVZ
4,2021-09-30,$0.71,IVZ
5,2021-06-30,$0.79,IVZ
6,2021-03-31,$0.58,IVZ
7,2020-12-31,$0.45,IVZ
8,2020-09-30,$0.41,IVZ
9,2020-06-30,$0.09,IVZ
10,2020-03-31,$0.18,IVZ
11,2019-12-31,$0.39,IVZ
12,2019-09-30,$0.36,IVZ
13,2019-06-30,$0.09,IVZ
14,2019-03-31,$0.44,IVZ
15,2018-12-31,$0.28,IVZ
16,2018-09-30,$0.65,IVZ
17,2018-06-30,$0.59,IVZ
18,2018-03-31,$0.62,IVZ
19,2017-12-31,$1.00,IVZ
20,2017-09-30,$0.65,IVZ
21,2017-06-30,$0.58,IVZ
22,2017-03-31,$0.52,IVZ
23,2016-12-31,$0.56,IVZ
24,2016-09-30,$0.58,IVZ
25,2016-06-30,$0.54,IVZ
26,2016-03-31,$0.38,IVZ
27,2015-12-31,$0.48,IVZ
28,2015-09-30,$0.58,IVZ
29,2015-06-30,$0.60,IVZ
30,2015-03-31,$0.60,IVZ
31,2014-12-31,$0.62,IVZ
32,2014-09-30,$0.59,IVZ
33,2014-06-30,$0.63,IVZ
34,2014-03-31,$0.43,IVZ
35,2013-12-31,$0.65,IVZ
36,2013-09-30,$0.51,IVZ
37,2013-06-30,$0.45,IVZ
38,2013-03-31,$0.49,IVZ
39,2012-12-31,$0.34,IVZ
40,2012-09-30,$0.38,IVZ
41,2012-06-30,$0.34,IVZ
42,2012-03-31,$0.43,IVZ
43,2011-12-31,$0.44,IVZ
44,2011-09-30,$0.36,IVZ
45,2011-06-30,$0.39,IVZ
46,2011-03-31,$0.38,IVZ
47,2010-12-31,$0.39,IVZ
48,2010-09-30,$0.32,IVZ
49,2010-06-30,$0.09,IVZ
50,2010-03-31,$0.21,IVZ
51,2009-12-31,$0.26,IVZ
52,2009-09-30,$0.24,IVZ
53,2009-06-30,$0.18,IVZ
54,2009-03-31,$0.08,IVZ
0,2022-09-30,$0.13,INVH
1,2022-06-30,$0.18,INVH
2,2022-03-31,$0.15,INVH
3,2021-12-31,$0.12,INVH
4,2021-09-30,$0.12,INVH
5,2021-06-30,$0.11,INVH
6,2021-03-31,$0.10,INVH
7,2020-12-31,$0.12,INVH
8,2020-09-30,$0.06,INVH
9,2020-06-30,$0.08,INVH
10,2020-03-31,$0.09,INVH
11,2019-12-31,$0.10,INVH
12,2019-09-30,$0.06,INVH
13,2019-06-30,$0.07,INVH
14,2019-03-31,$0.04,INVH
15,2018-12-31,$0.05,INVH
16,2018-09-30,$0.00,INVH
17,2018-06-30,$-0.03,INVH
18,2018-03-31,$-0.03,INVH
19,2017-12-31,$-0.13,INVH
20,2017-09-30,$-0.07,INVH
21,2017-06-30,$0.02,INVH
22,2017-03-31,$-0.08,INVH
23,2016-12-31,$0.00,INVH
24,2016-09-30,$0.00,INVH
25,2016-06-30,$0.00,INVH
26,2016-03-31,$0.00,INVH
27,2015-12-31,$0.00,INVH
28,2014-12-31,$0.00,INVH
0,2022-09-30,$1.49,IQV
